rank,date,ticker,company_name,theme,alpha_score,confidence_score,decision_zone,suggested_action,residual_alpha_score,revenue_confirmation_score,sector_relative_score,institutional_flow_score,narrative_score,capex_context_score,risk_penalty,risk_severity,main_positive_drivers,main_negative_drivers,risk_flags,data_quality,notes,rebalance_date,fwd_return_1m
32,2020-10-30,2308.TW,台達電 Delta Electronics,power_grid_energy,-0.838,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.567,-0.0,-0.0,0.0,0.0,0.0,0.271,0,,valuation penalty -0.07,,2.5,,2020-10-30,0.18157899343357253
33,2020-10-30,3587.TW,閎康 Materials Analysis Technology,inspection,-0.839,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.797,0.0,0.0,0.0,0.0,0.0,0.041,0,CAPEX context +0.50,valuation penalty -0.01,,2.5,,2020-10-30,0.10609763144649942
34,2020-10-30,2327.TW,國巨 Yageo,passive_components,-0.87,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.708,0.0,-0.0,0.0,0.0,0.0,0.162,0,,valuation penalty -0.04,,2.5,,2020-10-30,0.2433192313026593
35,2020-10-30,3324.TWO,雙鴻 Asia Vital Components,thermal,-0.909,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.742,0.0,-0.0,0.0,0.0,0.0,0.167,0,,valuation penalty -0.04,,2.5,,2020-10-30,0.06392684702288753
36,2020-10-30,2451.TW,創見 Transcend,memory_hbm,-0.961,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.049,-0.0,-0.0,-0.0,0.0,0.0,0.912,3,,,revenue_not_confirmed(high),2.5,,2020-10-30,0.014128633970185156
37,2020-10-30,6271.TW,同欣電 Tong Hsing,inspection,-0.973,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.767,0.0,-0.0,0.0,0.0,0.0,0.206,0,CAPEX context +0.50,valuation penalty -0.05,,2.5,,2020-10-30,0.20626698023538603
38,2020-10-30,5347.TWO,世界先進 Vanguard,indirect,-1.102,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.649,-0.0,-0.0,-0.0,0.0,0.0,0.453,0,,valuation penalty -0.12,,2.5,,2020-10-30,0.12660960363680784
39,2020-10-30,6196.TW,帆宣 Marketech International,facility_cleanroom,-1.131,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.799,0.0,-0.0,0.0,0.0,0.0,0.332,0,CAPEX context +0.50,valuation penalty -0.09,,2.5,,2020-10-30,0.10344821677515048
40,2020-10-30,6139.TW,亞翔工程 Acter,facility_cleanroom,-1.158,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.504,-0.0,-0.0,0.0,0.0,0.0,0.654,0,CAPEX context +0.50,,,2.5,,2020-10-30,0.09073355675798811
41,2020-10-30,3037.TW,欣興 Unimicron,pcb_substrate,-1.196,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.012,-0.0,-0.0,0.0,0.0,0.0,0.184,0,,valuation penalty -0.05,,2.5,,2020-10-30,0.3181818720518459
42,2020-10-30,3413.TW,京鼎 KE Holdings,semi_equipment,-1.255,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.049,0.0,-0.0,0.0,0.0,0.0,0.206,0,CAPEX context +0.50,,,2.5,,2020-10-30,0.1820808678314103
43,2020-10-30,6213.TW,聯茂 ITEQ,pcb_substrate,-1.321,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.286,-0.0,-0.0,0.0,0.0,0.0,0.035,0,,,,2.5,,2020-10-30,0.1416666705296148
44,2020-10-30,3653.TW,健策 KEDGE,thermal,-1.33,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.694,-0.0,0.0,0.0,0.0,0.0,0.637,0,,valuation penalty -0.17,,2.5,,2020-10-30,-0.06375856853710082
45,2020-10-30,3189.TW,景碩 Kinsus,pcb_substrate,-1.506,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.512,-0.0,0.0,-0.0,0.0,0.0,0.995,3,,valuation penalty -0.09,valuation_extreme(high),2.5,,2020-10-30,0.3125903675198396
46,2020-10-30,4967.TW,十銓 Team Group,memory_hbm,-1.656,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.132,0.0,-0.0,0.0,0.0,0.0,0.524,0,,,,2.5,,2020-10-30,-0.012270005730202094
47,2020-10-30,2377.TW,微星 MSI,ai_server_assembly,-1.725,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.645,0.0,-0.0,0.0,0.0,0.0,0.08,0,,,,2.5,,2020-10-30,0.0869565143742197
48,2020-10-30,3231.TW,緯創 Wistron,ai_server_assembly,-1.734,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.07,-0.0,-0.0,-0.0,0.0,0.0,0.664,0,,,,2.5,,2020-10-30,0.047368314137244516
49,2020-10-30,3363.TWO,上詮 LuxNet,optical_communication,-1.824,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.788,-0.0,-0.0,0.0,0.0,0.0,1.036,3,,valuation penalty -0.10,valuation_extreme(high),2.5,,2020-10-30,0.1693875820011339
50,2020-10-30,3491.TWO,昇達科 Microelectronics Technology,leo_satellite,-1.852,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.02,0.0,-0.0,0.0,0.0,0.0,0.832,3,,valuation penalty -0.04,revenue_not_confirmed(high),2.5,,2020-10-30,0.08983788824504124
51,2020-10-30,3131.TWO,弘塑 Grand Process Technology,semi_equipment,-1.905,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.426,0.0,-0.0,0.0,0.0,0.0,0.479,0,CAPEX context +0.50,valuation penalty -0.13,,2.5,,2020-10-30,0.05689923718553769
52,2020-10-30,3583.TW,辛耘 Sun Tech,semi_equipment,-1.991,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.261,0.0,-0.0,0.0,0.0,0.0,0.731,3,CAPEX context +0.50,,revenue_not_confirmed(high),2.5,,2020-10-30,0.10714298721830917
53,2020-10-30,2376.TW,技嘉 GIGABYTE,ai_server_assembly,-2.059,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.764,0.0,-0.0,-0.0,0.0,0.0,0.295,0,,,,2.5,,2020-10-30,0.0933146938983791
54,2020-10-30,6442.TW,光聖 Luxnet Corp,optical_communication,-2.279,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.852,-0.0,-0.0,0.0,0.0,0.0,1.427,3,,,excessive_drawdown(high),2.5,,2020-10-30,0.10104528282161929
55,2020-10-30,4979.TWO,華星光通 PCL Tech,optical_communication,-2.602,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.371,0.0,-0.0,0.0,0.0,0.0,1.231,3,,,excessive_drawdown(high),2.5,,2020-10-30,0.13399988002915197
56,2020-10-30,4977.TW,眾達-KY Applied Optoelectronics,optical_communication,-2.651,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.714,0.0,0.0,-0.0,0.0,0.0,0.937,3,,valuation penalty -0.07,excessive_drawdown(high),2.5,,2020-10-30,0.19512201354589598
57,2020-10-30,8996.TW,高力 KAORI,thermal,-3.874,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-2.2,-0.0,-0.0,0.0,0.0,0.0,1.674,6,,valuation penalty -0.09,excessive_drawdown(high); revenue_not_confirmed(high),2.5,,2020-10-30,0.16274077480889404
58,2020-10-30,6274.TWO,台燿 Taiwan Union Tech,pcb_substrate,-4.341,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-3.383,-0.0,-0.0,0.0,0.0,0.0,0.958,3,,,excessive_drawdown(high),2.5,,2020-10-30,0.231578846772575
59,2020-10-30,3680.TW,家登 Gudeng Precision,semi_equipment,-4.622,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.403,-0.0,-0.0,0.0,0.0,0.0,3.218,11,CAPEX context +0.50,valuation penalty -0.20,high_beta_ai(high); revenue_not_confirmed(high); valuation_extreme(high); valuation_extreme(medium),2.5,,2020-10-30,0.14035096806656777
1,2020-11-30,2408.TW,南亞科 Nanya Tech,memory_hbm,3.614,2.5,Watchlist,Track — needs further confirmation.,3.674,-0.0,0.0,0.0,0.0,0.0,0.06,0,residual alpha +3.67,valuation penalty -0.02,,2.5,,2020-11-30,0.19889516869476775
2,2020-11-30,6488.TWO,環球晶 GlobalWafers,gases_chemicals,2.939,2.5,Watchlist,Track — needs further confirmation.,3.82,0.0,0.0,0.0,0.0,0.0,0.881,3,residual alpha +3.82,valuation penalty -0.05,overbought(high),2.5,,2020-11-30,0.26881730177496665
3,2020-11-30,2351.TW,順德 SDI,gases_chemicals,2.455,2.5,Avoid Chasing,Overbought / valuation stretched without revenue confirmation.,4.07,0.0,-0.0,0.0,0.0,0.0,1.615,5,residual alpha +4.07,valuation penalty -0.13,overbought(high); valuation_extreme(medium),2.5,,2020-11-30,0.2321204757953934
4,2020-11-30,2327.TW,國巨 Yageo,passive_components,2.218,2.5,Watchlist,Track — needs further confirmation.,2.394,0.0,0.0,0.0,0.0,0.0,0.176,0,residual alpha +2.39,valuation penalty -0.05,,2.5,,2020-11-30,0.17194567617181677
5,2020-11-30,8358.TW,金居 Co-Tech Development,pcb_substrate,1.932,2.5,Neutral,No urgency.,1.956,-0.0,-0.0,0.0,0.0,0.0,0.023,0,residual alpha +1.96,valuation penalty -0.01,,2.5,,2020-11-30,0.1624863523365443
6,2020-11-30,1519.TW,華城 Hua Eng Wire,power_grid_energy,1.329,2.5,Neutral,No urgency.,1.726,0.0,-0.0,0.0,0.0,0.0,0.397,0,residual alpha +1.73,valuation penalty -0.11,,2.5,,2020-11-30,-0.06754211534477961
7,2020-11-30,2344.TW,華邦電 Winbond,memory_hbm,1.191,2.5,Avoid Chasing,Overbought / valuation stretched without revenue confirmation.,2.861,0.0,-0.0,-0.0,0.0,0.0,1.67,6,residual alpha +2.86,valuation penalty -0.09,overbought(high); valuation_extreme(high),2.5,,2020-11-30,0.587431570499306
8,2020-11-30,1513.TW,中興電 Chung-Hsin Electric,power_grid_energy,1.147,2.5,Neutral,No urgency.,2.113,0.0,0.0,0.0,0.0,0.0,0.966,3,residual alpha +2.11,valuation penalty -0.08,price_up_revenue_down(high),2.5,,2020-11-30,-0.08376073510911874
9,2020-11-30,6187.TWO,萬潤 Wan Run,semi_equipment,1.08,2.5,Neutral,No urgency.,1.606,0.0,0.0,0.0,0.0,0.0,0.527,0,CAPEX context +0.50; residual alpha +1.61,valuation penalty -0.14,,2.5,,2020-11-30,0.010192510916378295
10,2020-11-30,2492.TW,華新科 Walsin Technology,passive_components,0.9,2.5,Neutral,No urgency.,1.092,0.0,-0.0,0.0,0.0,0.0,0.191,0,residual alpha +1.09,,,2.5,,2020-11-30,0.18508999573893536
11,2020-11-30,2404.TW,漢唐 United Integrated Services,facility_cleanroom,0.781,2.5,Neutral,No urgency.,1.007,0.0,0.0,0.0,0.0,0.0,0.225,0,CAPEX context +0.50; residual alpha +1.01,,,2.5,,2020-11-30,-0.054704603461079304
12,2020-11-30,3189.TW,景碩 Kinsus,pcb_substrate,0.631,2.5,Neutral,No urgency.,1.691,-0.0,0.0,-0.0,0.0,0.0,1.06,3,residual alpha +1.69,valuation penalty -0.10,valuation_extreme(high),2.5,,2020-11-30,-0.10804843000061637
13,2020-11-30,2308.TW,台達電 Delta Electronics,power_grid_energy,0.576,2.5,Neutral,No urgency.,0.932,0.0,0.0,0.0,0.0,0.0,0.356,0,residual alpha +0.93,valuation penalty -0.10,,2.5,,2020-11-30,0.1714919810057196
14,2020-11-30,3260.TWO,威剛 ADATA,memory_hbm,0.449,2.5,Neutral,No urgency.,0.64,-0.0,0.0,0.0,0.0,0.0,0.191,0,residual alpha +0.64,,,2.5,,2020-11-30,0.1967212194150889
15,2020-11-30,2451.TW,創見 Transcend,memory_hbm,0.345,2.5,Neutral,No urgency.,0.443,0.0,-0.0,-0.0,0.0,0.0,0.098,0,residual alpha +0.44,,,2.5,,2020-11-30,0.006191972086315278
16,2020-11-30,8299.TWO,群聯 Phison,memory_hbm,0.175,2.5,Neutral,No urgency.,0.701,-0.0,-0.0,0.0,0.0,0.0,0.526,0,residual alpha +0.70,,,2.5,,2020-11-30,0.02941176470588225
17,2020-11-30,8046.TW,南電 Nan Ya PCB,pcb_substrate,0.163,2.5,Neutral,No urgency.,1.176,0.0,0.0,0.0,0.0,0.0,1.013,2,residual alpha +1.18,valuation penalty -0.15,valuation_extreme(medium),2.5,,2020-11-30,0.005524781076747365
18,2020-11-30,3037.TW,欣興 Unimicron,pcb_substrate,0.098,2.5,Neutral,No urgency.,0.461,-0.0,0.0,0.0,0.0,0.0,0.362,0,residual alpha +0.46,valuation penalty -0.10,,2.5,,2020-11-30,-0.027808774735959108
19,2020-11-30,6282.TW,康舒 ACBEL Polytech,power_grid_energy,0.039,2.5,Neutral,No urgency.,0.626,0.0,0.0,0.0,0.0,0.0,0.587,0,residual alpha +0.63,,,2.5,,2020-11-30,-0.020304487791222958
20,2020-11-30,6271.TW,同欣電 Tong Hsing,inspection,0.038,2.5,Neutral,No urgency.,0.256,0.0,0.0,0.0,0.0,0.0,0.218,0,CAPEX context +0.50; residual alpha +0.26,valuation penalty -0.06,,2.5,,2020-11-30,-0.10831233270001395
21,2020-11-30,3363.TWO,上詮 LuxNet,optical_communication,-0.004,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.001,0.0,0.0,0.0,0.0,0.0,0.002,0,,valuation penalty -0.00,,2.5,,2020-11-30,-0.006980667741421032
22,2020-11-30,1504.TW,東元 TECO,power_grid_energy,-0.169,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.179,0.0,-0.0,-0.0,0.0,0.0,0.348,0,residual alpha +0.18,,,2.5,,2020-11-30,-0.06429776156198852
23,2020-11-30,5536.TW,聖暉 Acter Group,facility_cleanroom,-0.336,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.105,0.0,-0.0,-0.0,0.0,0.0,0.441,0,CAPEX context +0.50; residual alpha +0.11,,,2.5,,2020-11-30,-0.022887728789519834
24,2020-11-30,6442.TW,光聖 Luxnet Corp,optical_communication,-0.349,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.403,0.0,-0.0,0.0,0.0,0.0,0.752,0,residual alpha +0.40,,,2.5,,2020-11-30,-0.06012649744817622
25,2020-11-30,2436.TW,偉詮電 Weltrend,semi_equipment,-0.35,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.311,-0.0,-0.0,0.0,0.0,0.0,0.039,0,CAPEX context +0.50,valuation penalty -0.01,,2.5,,2020-11-30,0.4954820052607969
26,2020-11-30,3491.TWO,昇達科 Microelectronics Technology,leo_satellite,-0.378,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.04,0.0,-0.0,-0.0,0.0,0.0,0.338,0,,valuation penalty -0.09,,2.5,,2020-11-30,-0.03243241071047931
27,2020-11-30,6213.TW,聯茂 ITEQ,pcb_substrate,-0.413,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.389,-0.0,-0.0,0.0,0.0,0.0,0.024,0,,valuation penalty -0.01,,2.5,,2020-11-30,0.007299246363065226
28,2020-11-30,3105.TWO,穩懋 WIN Semi,semi_equipment,-0.549,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.353,-0.0,-0.0,0.0,0.0,0.0,0.196,0,CAPEX context +0.50,valuation penalty -0.05,,2.5,,2020-11-30,0.032835854104898976
29,2020-11-30,3587.TW,閎康 Materials Analysis Technology,inspection,-0.577,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.36,0.0,-0.0,0.0,0.0,0.0,0.217,0,CAPEX context +0.50,,,2.5,,2020-11-30,-0.06615220399501909
30,2020-11-30,3413.TW,京鼎 KE Holdings,semi_equipment,-0.627,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.407,-0.0,0.0,0.0,0.0,0.0,0.221,0,CAPEX context +0.50,,,2.5,,2020-11-30,0.026894876362158815
31,2020-11-30,2356.TW,英業達 Inventec,ai_server_assembly,-0.711,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.085,-0.0,-0.0,-0.0,0.0,0.0,0.626,0,,,,2.5,,2020-11-30,0.03004287648880699
32,2020-11-30,6139.TW,亞翔工程 Acter,facility_cleanroom,-0.764,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.512,0.0,0.0,0.0,0.0,0.0,0.252,0,CAPEX context +0.50,,,2.5,,2020-11-30,0.05486728885659975
33,2020-11-30,2382.TW,廣達 Quanta,ai_server_assembly,-0.799,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.463,0.0,0.0,-0.0,0.0,0.0,0.336,0,,,,2.5,,2020-11-30,0.05064939000907098
34,2020-11-30,2357.TW,華碩 ASUS,ai_server_assembly,-0.807,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.113,0.0,-0.0,-0.0,0.0,0.0,0.693,0,,,,2.5,,2020-11-30,0.006024110564125884
35,2020-11-30,6285.TW,啟碁 Wistron NeWeb,leo_satellite,-0.996,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.932,-0.0,0.0,0.0,0.0,0.0,0.064,0,,valuation penalty -0.02,,2.5,,2020-11-30,-0.06045946920971135
36,2020-11-30,5347.TWO,世界先進 Vanguard,indirect,-1.045,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.55,-0.0,0.0,0.0,0.0,0.0,0.495,0,,valuation penalty -0.13,,2.5,,2020-11-30,0.10476193146239399
37,2020-11-30,3450.TWO,聯鈞 Browave,optical_communication,-1.139,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.246,-0.0,-0.0,0.0,0.0,0.0,0.893,2,,valuation penalty -0.12,valuation_extreme(medium),2.5,,2020-11-30,-0.0014326710740479864
38,2020-11-30,2313.TW,華通 Compeq Manufacturing,pcb_substrate,-1.188,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.759,-0.0,-0.0,-0.0,0.0,0.0,0.429,0,,,,2.5,,2020-11-30,-0.09469313046364114
39,2020-11-30,2377.TW,微星 MSI,ai_server_assembly,-1.214,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.999,-0.0,0.0,-0.0,0.0,0.0,0.216,0,,,,2.5,,2020-11-30,0.05999991740399824
40,2020-11-30,2368.TW,金像電 Gold Circuit Electronics,pcb_substrate,-1.22,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.945,-0.0,-0.0,-0.0,0.0,0.0,0.274,0,,,,2.5,,2020-11-30,-0.021317915275244737
41,2020-11-30,6274.TWO,台燿 Taiwan Union Tech,pcb_substrate,-1.226,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.458,-0.0,-0.0,0.0,0.0,0.0,0.768,3,,,revenue_not_confirmed(high),2.5,,2020-11-30,0.034188128322042655
42,2020-11-30,4977.TW,眾達-KY Applied Optoelectronics,optical_communication,-1.287,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.226,0.0,0.0,-0.0,0.0,0.0,0.061,0,,valuation penalty -0.02,,2.5,,2020-11-30,-0.06938779655648208
43,2020-11-30,4967.TW,十銓 Team Group,memory_hbm,-1.342,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.286,0.0,-0.0,-0.0,0.0,0.0,0.056,0,,valuation penalty -0.02,,2.5,,2020-11-30,0.565217531860351
44,2020-11-30,3324.TWO,雙鴻 Asia Vital Components,thermal,-1.35,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.157,-0.0,0.0,-0.0,0.0,0.0,0.193,0,,valuation penalty -0.05,,2.5,,2020-11-30,-0.08154505233643816
45,2020-11-30,3081.TWO,聯亞 LandMark Optoelectronics,optical_communication,-1.366,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.223,0.0,-0.0,0.0,0.0,0.0,1.143,2,,valuation penalty -0.18,valuation_extreme(medium),2.5,,2020-11-30,0.02355064216454439
46,2020-11-30,3583.TW,辛耘 Sun Tech,semi_equipment,-1.415,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.394,0.0,-0.0,0.0,0.0,0.0,0.021,0,CAPEX context +0.50,,,2.5,,2020-11-30,0.02258070418927982
47,2020-11-30,1514.TW,亞力 Allis Electric,power_grid_energy,-1.477,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.268,0.0,-0.0,-0.0,0.0,0.0,0.21,0,,,,2.5,,2020-11-30,-0.05434775162853889
48,2020-11-30,2383.TW,台光電 Elite Material,pcb_substrate,-1.718,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.439,0.0,-0.0,-0.0,0.0,0.0,0.279,0,,,,2.5,,2020-11-30,0.0064103194400320085
49,2020-11-30,6196.TW,帆宣 Marketech International,facility_cleanroom,-1.751,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.494,0.0,0.0,0.0,0.0,0.0,0.257,0,CAPEX context +0.50,valuation penalty -0.07,,2.5,,2020-11-30,0.04017867906462791
50,2020-11-30,2421.TW,建準 Sunon,thermal,-1.815,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.641,-0.0,-0.0,-0.0,0.0,0.0,0.174,0,,,,2.5,,2020-11-30,-0.0444048702303812
51,2020-11-30,3017.TW,奇鋐 Auras Technology,thermal,-1.866,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.983,-0.0,0.0,-0.0,0.0,0.0,0.883,3,,,revenue_not_confirmed(high),2.5,,2020-11-30,-0.1055479087267569
52,2020-11-30,2376.TW,技嘉 GIGABYTE,ai_server_assembly,-1.939,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.504,-0.0,0.0,-0.0,0.0,0.0,0.435,0,,,,2.5,,2020-11-30,-0.008917134602471122
53,2020-11-30,3131.TWO,弘塑 Grand Process Technology,semi_equipment,-2.238,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.805,-0.0,-0.0,-0.0,0.0,0.0,0.434,0,CAPEX context +0.50,valuation penalty -0.12,,2.5,,2020-11-30,0.06998654401384807
54,2020-11-30,3231.TW,緯創 Wistron,ai_server_assembly,-2.367,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.989,-0.0,0.0,-0.0,0.0,0.0,1.378,3,,,revenue_not_confirmed(high),2.5,,2020-11-30,0.0385259676536871
55,2020-11-30,4979.TWO,華星光通 PCL Tech,optical_communication,-2.557,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.354,-0.0,-0.0,0.0,0.0,0.0,1.203,3,,,revenue_not_confirmed(high),2.5,,2020-11-30,-0.04938273404687632
56,2020-11-30,8996.TW,高力 KAORI,thermal,-2.936,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.363,-0.0,0.0,0.0,0.0,0.0,1.573,5,,valuation penalty -0.12,excessive_drawdown(high); valuation_extreme(medium),2.5,,2020-11-30,0.01289142440432145
57,2020-11-30,3653.TW,健策 KEDGE,thermal,-3.199,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-2.623,-0.0,-0.0,-0.0,0.0,0.0,0.576,0,,valuation penalty -0.15,,2.5,,2020-11-30,-0.11290321427575667
58,2020-11-30,6669.TW,緯穎 Wiwynn,ai_server_assembly,-3.652,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-3.586,0.0,-0.0,-0.0,0.0,0.0,0.066,0,,,,2.5,,2020-11-30,0.03225826658340991
59,2020-11-30,3680.TW,家登 Gudeng Precision,semi_equipment,-4.152,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.255,-0.0,0.0,-0.0,0.0,0.0,2.897,10,CAPEX context +0.50,valuation penalty -0.17,high_beta_ai(high); revenue_not_confirmed(high); valuation_extreme(medium); valuation_extreme(medium),2.5,,2020-11-30,-0.05390407269159514
1,2020-12-31,2344.TW,華邦電 Winbond,memory_hbm,3.162,2.5,Avoid Chasing,Overbought / valuation stretched without revenue confirmation.,4.936,0.0,0.0,0.0,0.0,0.0,1.773,6,residual alpha +4.94,valuation penalty -0.11,overbought(high); valuation_extreme(high),2.5,,2020-12-31,-0.08950078168085207
2,2020-12-31,2436.TW,偉詮電 Weltrend,semi_equipment,2.855,2.5,Watchlist,Track — needs further confirmation.,3.9,0.0,0.0,-0.0,0.0,0.0,1.046,3,CAPEX context +0.50; residual alpha +3.90,valuation penalty -0.10,overbought(high),2.5,,2020-12-31,-0.13393750520813597
3,2020-12-31,6488.TWO,環球晶 GlobalWafers,gases_chemicals,2.348,2.5,Avoid Chasing,Overbought / valuation stretched without revenue confirmation.,3.787,0.0,-0.0,0.0,0.0,0.0,1.438,5,residual alpha +3.79,valuation penalty -0.08,overbought(high); valuation_extreme(medium),2.5,,2020-12-31,-0.11344910853177703
4,2020-12-31,2492.TW,華新科 Walsin Technology,passive_components,1.373,2.5,Neutral,No urgency.,2.063,0.0,0.0,0.0,0.0,0.0,0.69,3,residual alpha +2.06,valuation penalty -0.00,overbought(high),2.5,,2020-12-31,-0.04338392209759889
5,2020-12-31,8358.TW,金居 Co-Tech Development,pcb_substrate,1.319,2.5,Avoid Chasing,Overbought / valuation stretched without revenue confirmation.,2.747,-0.0,0.0,0.0,0.0,0.0,1.428,6,residual alpha +2.75,valuation penalty -0.02,overbought(high); price_up_revenue_down(high),2.5,,2020-12-31,-0.026266385364808187
6,2020-12-31,2308.TW,台達電 Delta Electronics,power_grid_energy,1.104,2.5,Neutral,No urgency.,1.532,0.0,0.0,0.0,0.0,0.0,0.428,0,residual alpha +1.53,valuation penalty -0.11,,2.5,,2020-12-31,0.07414467387515877
7,2020-12-31,2327.TW,國巨 Yageo,passive_components,1.018,2.5,Neutral,No urgency.,1.957,0.0,-0.0,0.0,0.0,0.0,0.938,3,residual alpha +1.96,valuation penalty -0.07,overbought(high),2.5,,2020-12-31,0.10810805008148461
8,2020-12-31,2408.TW,南亞科 Nanya Tech,memory_hbm,0.981,2.5,Neutral,No urgency.,1.845,-0.0,-0.0,0.0,0.0,0.0,0.864,3,residual alpha +1.85,valuation penalty -0.05,overbought(high),2.5,,2020-12-31,-0.07949310993585734
9,2020-12-31,4967.TW,十銓 Team Group,memory_hbm,0.706,2.5,Avoid Chasing,Overbought / valuation stretched without revenue confirmation.,2.424,0.0,0.0,-0.0,0.0,0.0,1.718,6,residual alpha +2.42,valuation penalty -0.10,overbought(high); price_up_revenue_down(high),2.5,,2020-12-31,-0.10019837153213607
10,2020-12-31,2351.TW,順德 SDI,gases_chemicals,0.43,2.5,Avoid Chasing,Overbought / valuation stretched without revenue confirmation.,2.327,0.0,0.0,0.0,0.0,0.0,1.898,6,residual alpha +2.33,valuation penalty -0.15,overbought(high); valuation_extreme(high),2.5,,2020-12-31,-0.15274953227383226
11,2020-12-31,3260.TWO,威剛 ADATA,memory_hbm,-0.038,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.014,-0.0,-0.0,0.0,0.0,0.0,0.024,0,,,,2.5,,2020-12-31,-0.0479451407252246
12,2020-12-31,2404.TW,漢唐 United Integrated Services,facility_cleanroom,-0.124,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.159,0.0,-0.0,-0.0,0.0,0.0,0.283,0,CAPEX context +0.50; residual alpha +0.16,,,2.5,,2020-12-31,0.10648160390158257
13,2020-12-31,6196.TW,帆宣 Marketech International,facility_cleanroom,-0.335,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.11,0.0,0.0,-0.0,0.0,0.0,0.225,0,CAPEX context +0.50,valuation penalty -0.06,,2.5,,2020-12-31,-0.025751191664613926
